text,label
leonard cohen’s music perfect for feeling sad about leonard cohen,FAKE
donald trump & hillary clinton: two figures in a derailed world,FAKE
major democratic donor: african-americans are “seriously f***ed in the head”,FAKE
realities faced by black canadians are a national shame,FAKE
leaked email reveals google chairman wanted to be clinton campaign’s ‘head outside advisor’,FAKE
"china, russia, the silk road, commodities, nixon and a massive bull market in gold & silver",FAKE
"bahrain court jails, revokes nationality of 15 dissidents",FAKE
"no, mexico doesn’t have a wall on its southern border—but if trump wins it might build one",FAKE
tom hanks raps,FAKE
defeating white liberalism in the age of trump,FAKE
who are the “protesters” going after trump hotel in dc? communist lunatics of course!,FAKE
australian site could rival stonehenge as world’s oldest observatory,FAKE
aspartame turns into formaldehyde and methanol in the body: donald rumsfeld got it legalized,FAKE
hillary clinton sells 20% of us uranium to russia wtf ?,FAKE
experts tired of the general public,FAKE
the deep state is split on killery,FAKE
“i’m a hispanic woman and i am voting for donald trump”,FAKE
moscow downplays spain’s refusal to let russian warship refuel in ceuta,FAKE
jim rogers: it’s time to prepare; economic and financial collapse imminent (video),FAKE
guy on pills has 5 hour chat with hand after girl told him “talk to the hand” – wundergroundmusic.com,FAKE
"democrats attack poll watchers, grassroot voter fraud investigation hacked, gerald celente goes off on hillary voters",FAKE
the factless fact-checkers,FAKE
comment on saudi arabia to behead disabled man for taking part in protests by artist,FAKE
"shouts of ‘not my president!’ in california, following trump victory",FAKE
announcement by the saker community about the german saker blog | the vineyard of the saker,FAKE
wikileaks: suggest sanders was a possible plant or threatened by mook,FAKE
"merkel says facebook, google 'distort perception,' demands they 'reveal algorithms'",FAKE
america’s ruling elite has failed and deserves to be fired,FAKE
they’re working: anti-trump protests send trump into humiliating twitter rage spiral,FAKE
"the media chooses our president (hillary), because we're a nation of morons.",FAKE
doj complaint: comey under fire over partisan witch hunt for hillary (tweets/video),FAKE
terrifying toxic chemicals to avoid this halloween,FAKE
is global warming “an inconvenient lie”?,FAKE
nation’s top lawyers have had enough of trump (tweets),FAKE
levers of power: flushing the vote down the memory hole,FAKE
"isis, not russia, is the enemy in syria",FAKE
the anatomy of crisis and the decline of us empire,FAKE
man loves saying things are ‘al dente’,FAKE
"the corruption of bill clinton, inc.",FAKE
"susan sarandon formally endorses jill stein, slams clinton corruption",FAKE
trump whistles his dogs | intrepid report.com,FAKE
us prepares device for troops to generate electricity by walking,FAKE
"comment on after fighting for freedom, 76-yo vet sentenced to die in prison for treating his illness with pot by chris wilson",FAKE
va fails to properly examine thousands of veterans,FAKE
"some 60 iraqi soldiers killed in mosul offensive, 250 wounded - centcom",FAKE
people in damascus ‘have fear in their eyes’: filmmaker,FAKE
here’s what happened when a hillary supporting mit professor decided to analyze her emails…,FAKE
trump dedicates d.c. hotel: 'the future lies with the dreamers',FAKE
so you’re plummeting to earth with no parachute: a guide,FAKE
putin mocks clinton claim of russia election meddling: ‘is u.s. a banana republic?’,FAKE
"polls are tightening, but is the us presidential election rigged?",FAKE
"save america from donald trump to fix america, or, did your mother drop you on your head?",FAKE
"us public opinion speaks to anti-militarism, the electorate votes for warmongers    : information",FAKE
us condemnation of yemen slaughter backfires as world blames us,FAKE
fbi reopens clinton investigation as new emails found,FAKE
alleged rape suspect arrested; woman says he raped her ‘because she’s white’,FAKE
this poison-free pest control method will cheer up your garden,FAKE
fukushima – the untouchable eco-apocalypse no one is talking about,FAKE
incredible discovery: this fruit extract killed cancer in 48 hours!,FAKE
happening: fbi reopens case against aggro granny after new emails discovered!,FAKE
donald trump’s hollywood walk of fame star destroyed by vandals,FAKE
angelina jolie’s father speaks out against illuminati,FAKE
i thought i was just scared of trump – but it’s his america i fear,FAKE
elite turn on hillary campaign: only the deep state could be so precise,FAKE
"‘clear bias’ against hiring veterans under obama administration, says former va official",FAKE
here’s the clever reason behind thousands of facebook users falsely checking in at standing rock,FAKE
rand paul warns poll manipulation will suppress voter turnout,FAKE
"ashutosh attempts suicide at protest rally, rescued while proofreading suicide note",FAKE
the google trend that reveals it’s all over for hillary,FAKE
"the coming super depression, social unrest, wars, cyberwars, $10,000 gold & $1,000 silver",FAKE
"space wars likely in the future as us, russia develop satellite weapons",FAKE
"fans asked george takei to tweet something positive about trump. he did, and it’s perfect",FAKE
three local military veterans to receive recognition,FAKE
show biz: business and breakthroughs,FAKE
"as calais ""jungle"" burns, refugees try to storm their way back in",FAKE
isis loses grip on mosul: special forces surround jihadists,FAKE
the dollar is on its way out – gold backed currency next? | rory hall,FAKE
"trump smiles, waves, starts rounding them up",FAKE
trump’s campaign for celebrity,FAKE
rigged election: hillary & trump caught partying with kissinger at jesuit gala,FAKE
latest pipeline leak underscores dangers of dakota access pipeline,FAKE
mike pence campaign plane slides off runway after landing at laguardia airport,FAKE
technology blackout feared as solar storm hits earth,FAKE
"syrian girl mysteriously 'saved' again and again (photo, video)",FAKE
donald trump claims the election will be 'rigged' — and critics have called that preposterous and dangerous,FAKE
"project veritas 4: robert creamer’s illegal $20,000 foreign wire transfer caught on tape",FAKE
nasa to test in flight folding wing,FAKE
syrian observatory: 300 isis child soldiers killed in past two weeks around mosul,FAKE
us officials see no link between trump and russia,FAKE
energy update: stargates are active and we have quickening occurring,FAKE
trump has gotten the republican party sued for trying to intimidate voters,FAKE
man decides first 10 minutes of new adam curtis film should be enough to bluff it,FAKE
is de-industrialization a “natural phenomenon” of developed economies?,FAKE
young white men 'excited' to ruin country with third-party vote,FAKE
"millions of romanians, bulgarians preparing to ‘avoid uk like the plague’",FAKE
stuck sitting all day? 6 stretches you need to do to offset it,FAKE
future diwali celebrations to be organized by isis!,FAKE
raw: rocket carrying himarari-9 satellite launched from space center in japan,FAKE
a new email investigation on clinton could hasten the democratic party's demise,FAKE
wwn guide to preventing world war iii,FAKE
why marijuana should be legalized across the globe,FAKE
"trump proposes canceling election, calls black communities ‘ghettos’ at ohio rally",FAKE
‘scattering of paedophile priests fine though’ – vatican,FAKE
calif. proposition requires permit to buy bullets,FAKE
"syrian war report – november 11, 2016: syrian army entered menagh air base",FAKE
chinese communist wants to own hollywood studio,FAKE
top bush admin. official just filed ethics complaint against fbi director for partisan meddling (updated),FAKE
clinton cash 3.0: chelsea clinton being groomed to buy seat in congress by nwo handlers,FAKE
huge! has wikileaks finally burst the hillary clinton bubble?,FAKE
embargo on cuba is an embarrassment for the united states,FAKE
why it’s absolutely worth it to learn game,FAKE
internet sleuths are convinced that the podestas are the kidnappers in these police sketches,FAKE
world community fears hillary kill list,FAKE
